Date,ZC=F,SI=F,LE=F,HO=F,RB=F,CC=F,ZS=F,GF=F,BZ=F,HG=F,HE=F,GC=F,KE=F,CT=F,NG=F,CL=F,KC=F,SB=F
2013-01-31,740.5,31.334999084472656,127.625,3.1298000812530518,3.0257999897003174,2205.0,1468.5,146.3000030517578,,3.7235000133514404,87.5999984741211,1660.5999755859375,837.75,82.94999694824219,3.3389999866485596,97.48999786376953,146.9499969482422,18.780000686645508
2013-02-01,736.0,31.941999435424805,127.0999984741211,3.160599946975708,3.0536000728607178,2205.0,1474.25,149.1999969482422,,3.7755000591278076,87.6500015258789,1669.4000244140625,822.0,82.9800033569336,3.3010001182556152,97.7699966430664,147.9499969482422,18.889999389648438
2013-02-04,734.25,31.700000762939453,127.07499694824219,3.1540000438690186,3.0114998817443848,2192.0,1488.75,148.875,,3.758500099182129,88.07499694824219,1675.300048828125,817.0,81.73999786376953,3.315000057220459,96.16999816894531,144.35000610351562,18.729999542236328
2013-02-05,729.0,31.858999252319336,127.5999984741211,3.1912999153137207,3.037400007247925,2246.0,1495.5,148.52499389648438,,3.7614998817443848,88.32499694824219,1672.4000244140625,807.25,81.51000213623047,3.3989999294281006,96.63999938964844,144.0500030517578,18.559999465942383
2013-02-06,722.5,31.861000061035156,127.25,3.185800075531006,3.0397000312805176,2223.0,1487.5,147.5500030517578,,3.7335000038146973,86.9000015258789,1677.699951171875,809.75,81.72000122070312,3.4179999828338623,96.62000274658203,142.10000610351562,18.190000534057617
2013-02-07,710.75,31.386999130249023,127.55000305175781,3.19950008392334,2.9999001026153564,2238.0,1486.75,147.1999969482422,,3.7200000286102295,86.9749984741211,1670.4000244140625,801.0,81.4000015258789,3.2850000858306885,95.83000183105469,140.3000030517578,18.15999984741211
2013-02-08,709.0,31.424999237060547,126.44999694824219,3.2383999824523926,3.058799982070923,2232.0,1452.5,145.0,,3.753499984741211,86.44999694824219,1666.0,799.75,82.66999816894531,3.2720000743865967,95.72000122070312,141.0500030517578,18.139999389648438
2013-02-11,702.25,30.895000457763672,126.875,3.2314999103546143,3.021199941635132,2174.0,1431.5,144.8000030517578,,3.7179999351501465,86.9000015258789,1648.199951171875,788.75,82.91999816894531,3.2790000438690186,97.02999877929688,140.14999389648438,18.440000534057617
2013-02-12,696.25,31.003999710083008,126.05000305175781,3.2362000942230225,3.050299882888794,2179.0,1420.75,143.25,,3.7365000247955322,87.25,1648.699951171875,778.0,81.80999755859375,3.2300000190734863,97.51000213623047,140.64999389648438,18.079999923706055
2013-02-13,695.5,30.854000091552734,125.5,3.2188000679016113,3.035399913787842,2143.0,1423.0,141.35000610351562,,3.7339999675750732,87.4749984741211,1644.199951171875,780.25,80.81999969482422,3.305999994277954,97.01000213623047,138.75,18.229999542236328
2013-02-14,694.75,30.343000411987305,125.9000015258789,3.2237000465393066,3.1166000366210938,2129.0,1418.0,142.6750030517578,,3.7300000190734863,87.67500305175781,1634.699951171875,775.0,81.0199966430664,3.1630001068115234,97.30999755859375,138.0,17.940000534057617
2013-02-15,698.75,29.839000701904297,126.5,3.210400104522705,3.134500026702881,2141.0,1424.5,143.375,,3.7309999465942383,84.25,1608.800048828125,777.5,81.31999969482422,3.1530001163482666,95.86000061035156,136.9499969482422,18.0
2013-02-19,695.25,29.413000106811523,126.4000015258789,3.1805999279022217,3.1212000846862793,2129.0,1470.25,143.1750030517578,,3.6445000171661377,83.05000305175781,1603.5999755859375,769.0,82.18000030517578,3.2720000743865967,96.66000366210938,136.5,18.219999313354492
2013-02-20,700.5,28.614999771118164,125.0999984741211,3.1563000679016113,3.059499979019165,2127.0,1482.75,140.72500610351562,,3.6054999828338623,82.94999694824219,1577.5999755859375,777.25,82.27999877929688,3.2790000438690186,94.45999908447266,141.0,18.350000381469727
2013-02-21,690.75,28.69499969482422,125.30000305175781,3.0957000255584717,3.0364999771118164,2143.0,1487.75,140.6999969482422,,3.55049991607666,82.375,1578.199951171875,757.25,81.30999755859375,3.246000051498413,92.83999633789062,141.75,18.1200008392334
2013-02-22,690.25,28.45599937438965,126.3499984741211,3.1041998863220215,3.0796000957489014,2161.0,1461.25,141.25,,3.5299999713897705,81.6500015258789,1572.4000244140625,749.75,81.38999938964844,3.2909998893737793,93.12999725341797,143.10000610351562,18.239999771118164
2013-02-25,693.5,28.982999801635742,126.94999694824219,3.098900079727173,3.0611000061035156,2144.0,1451.25,140.8000030517578,,3.5409998893737793,81.9000015258789,1586.199951171875,731.5,80.22000122070312,3.4140000343322754,93.11000061035156,142.60000610351562,18.010000228881836
2013-02-26,705.0,29.256000518798828,127.2750015258789,3.0316998958587646,2.981600046157837,2126.0,1447.75,141.1750030517578,,3.566499948501587,81.57499694824219,1615.199951171875,732.75,80.33000183105469,3.427000045776367,92.62999725341797,142.89999389648438,17.790000915527344
2013-02-27,709.5,28.94300079345703,128.5500030517578,2.9879000186920166,2.8564999103546143,2142.0,1457.5,141.4499969482422,,3.5450000762939453,81.0,1595.199951171875,734.25,82.7300033569336,3.434000015258789,92.76000213623047,142.39999389648438,17.84000015258789
2013-02-28,719.5,28.395000457763672,128.0,2.97189998626709,2.914599895477295,2146.0,1474.25,142.0,,3.5274999141693115,81.0,1577.699951171875,747.0,83.55999755859375,3.4860000610351562,92.05000305175781,142.64999389648438,18.3799991607666
2013-03-01,724.25,28.451000213623047,129.9499969482422,2.9300999641418457,3.1285998821258545,2082.0,1464.5,141.5500030517578,,3.4814999103546143,81.125,1571.9000244140625,756.0,83.68000030517578,3.4560000896453857,90.68000030517578,142.89999389648438,17.90999984741211
2013-03-04,723.0,28.457000732421875,130.35000610351562,2.919100046157837,3.098299980163574,2055.0,1490.25,142.52499389648438,,3.4830000400543213,80.30000305175781,1572.0999755859375,737.0,84.91000366210938,3.5290000438690186,90.12000274658203,145.9499969482422,18.079999923706055
2013-03-05,732.0,28.562999725341797,129.625,2.9730000495910645,3.148200035095215,2076.0,1496.5,141.75,,3.496500015258789,79.25,1574.5999755859375,736.25,85.97000122070312,3.5290000438690186,90.81999969482422,140.5,18.190000534057617
2013-03-06,708.0,28.760000228881836,128.8000030517578,2.975600004196167,3.1247000694274902,2046.0,1484.5,140.9250030517578,,3.4739999771118164,79.25,1574.5999755859375,729.5,86.2300033569336,3.4700000286102295,90.43000030517578,140.60000610351562,18.200000762939453
2013-03-07,711.5,28.767000198364258,128.3000030517578,2.9795000553131104,3.123300075531006,2064.0,1503.5,140.47500610351562,,3.501499891281128,81.80000305175781,1574.800048828125,740.0,86.5,3.5820000171661377,91.55999755859375,142.4499969482422,18.770000457763672
2013-03-08,725.25,28.909000396728516,127.55000305175781,2.974900007247925,3.2035000324249268,2119.0,1508.5,138.97500610351562,,3.491499900817871,82.0250015258789,1576.5999755859375,738.25,86.87999725341797,3.628999948501587,91.94999694824219,143.35000610351562,18.75
2013-03-11,734.5,28.812000274658203,128.125,2.969099998474121,3.152400016784668,2129.0,1514.75,138.1999969482422,,3.5,81.1500015258789,1577.800048828125,738.25,86.72000122070312,3.6489999294281006,92.05999755859375,143.0500030517578,18.81999969482422
2013-03-12,741.0,29.131000518798828,128.6999969482422,2.9484000205993652,3.1501998901367188,2159.0,1489.75,138.8000030517578,,3.5380001068115234,81.44999694824219,1591.5,735.0,87.33000183105469,3.6449999809265137,92.54000091552734,141.64999389648438,18.81999969482422
2013-03-13,741.25,28.922000885009766,128.5500030517578,2.9242000579833984,3.1422998905181885,2148.0,1475.0,139.0,,3.509500026702881,80.6500015258789,1588.300048828125,729.25,88.61000061035156,3.680000066757202,92.5199966430664,140.0500030517578,18.799999237060547
2013-03-14,732.75,28.77199935913086,128.0500030517578,2.929500102996826,3.1412999629974365,2130.0,1457.25,138.27499389648438,,3.5234999656677246,80.875,1590.5999755859375,742.75,90.86000061035156,3.812000036239624,93.02999877929688,138.89999389648438,18.84000015258789
2013-03-15,717.0,28.816999435424805,125.7750015258789,2.938999891281128,3.163800001144409,2115.0,1426.0,136.6750030517578,,3.507999897003174,79.67500305175781,1592.5,751.5,92.5,3.871999979019165,93.44999694824219,136.5,18.889999389648438
2013-03-18,720.0,28.840999603271484,126.05000305175781,2.9267001152038574,3.1289000511169434,2088.0,1409.5,136.6999969482422,,3.4170000553131104,79.4000015258789,1604.5999755859375,744.25,90.83000183105469,3.881999969482422,93.73999786376953,133.14999389648438,18.290000915527344
2013-03-19,728.5,28.809999465942383,125.30000305175781,2.8640999794006348,3.045099973678589,2099.0,1406.75,136.0,,3.3954999446868896,78.2249984741211,1611.300048828125,751.75,91.12999725341797,3.9690001010894775,92.16000366210938,133.10000610351562,18.309999465942383
2013-03-20,732.5,28.783000946044922,126.05000305175781,2.8921000957489014,3.116300106048584,2152.0,1419.75,135.10000610351562,,3.435499906539917,77.875,1607.5,766.25,89.0999984741211,3.9600000381469727,92.95999908447266,133.60000610351562,18.350000381469727
2013-03-21,733.0,29.179000854492188,126.42500305175781,2.8963000774383545,3.0706000328063965,2166.0,1449.0,135.14999389648438,,3.4230000972747803,78.3499984741211,1613.800048828125,760.5,88.19999694824219,3.934999942779541,92.44999694824219,133.75,18.209999084472656
2013-03-22,726.25,28.666000366210938,126.19999694824219,2.8842999935150146,3.0625,2159.0,1440.5,134.64999389648438,,3.4539999961853027,78.05000305175781,1606.199951171875,761.5,87.29000091552734,3.927000045776367,93.70999908447266,135.3000030517578,18.200000762939453
2013-03-25,733.25,28.78499984741211,126.44999694824219,2.87719988822937,3.0625998973846436,2130.0,1437.25,134.72500610351562,,3.434999942779541,78.4749984741211,1604.5999755859375,759.0,86.58999633789062,3.865000009536743,94.80999755859375,135.60000610351562,17.969999313354492
2013-03-26,730.25,28.643999099731445,125.94999694824219,2.8812999725341797,3.110599994659424,2146.0,1447.75,134.85000610351562,,3.432499885559082,79.5,1595.800048828125,768.5,88.04000091552734,3.9760000705718994,96.33999633789062,137.60000610351562,17.780000686645508
2013-03-27,735.25,28.57699966430664,127.3499984741211,2.9154000282287598,3.115499973297119,2150.0,1453.75,135.27499389648438,,3.434999942779541,80.07499694824219,1606.199951171875,774.0,88.52999877929688,4.067999839782715,96.58000183105469,136.60000610351562,17.850000381469727
2013-03-28,695.25,28.29199981689453,128.89999389648438,,,2170.0,1404.75,,,3.3949999809265137,80.5999984741211,1594.800048828125,726.75,88.45999908447266,4.02400016784668,97.2300033569336,137.14999389648438,17.65999984741211
2013-04-01,642.25,27.913000106811523,128.75,3.068700075149536,3.1015000343322754,2184.0,1390.75,145.52499389648438,,3.367500066757202,81.30000305175781,1600.0,709.75,87.38999938964844,4.014999866485596,97.06999969482422,138.39999389648438,17.690000534057617
2013-04-02,640.5,27.216999053955078,127.42500305175781,3.087399959564209,3.040800094604492,2171.0,1394.0,144.72500610351562,,3.371999979019165,80.94999694824219,1575.0999755859375,716.75,88.87000274658203,3.9690001010894775,97.19000244140625,136.14999389648438,17.59000015258789
2013-04-03,641.5,26.773000717163086,127.9749984741211,3.002000093460083,2.9140000343322754,2150.0,1380.25,144.5500030517578,,3.325500011444092,81.32499694824219,1552.800048828125,735.25,89.22000122070312,3.9000000953674316,94.44999694824219,139.4499969482422,17.5
2013-04-04,630.0,26.74799919128418,127.25,2.963599920272827,2.898699998855591,2141.0,1372.0,143.89999389648438,,3.3454999923706055,81.42500305175781,1551.800048828125,721.75,88.33000183105469,3.947000026702881,93.26000213623047,139.5,17.670000076293945
2013-04-05,629.0,27.201000213623047,126.0250015258789,2.9098000526428223,2.863600015640259,2132.0,1361.75,142.5749969482422,,3.3399999141693115,80.0250015258789,1575.4000244140625,726.0,86.79000091552734,4.125,92.69999694824219,140.14999389648438,17.649999618530273
2013-04-08,633.5,27.1200008392334,126.2750015258789,2.953700065612793,2.9093000888824463,2185.0,1378.0,142.75,,3.368000030517578,80.5250015258789,1572.0,745.0,85.37999725341797,4.081999778747559,93.36000061035156,135.89999389648438,17.700000762939453
2013-04-09,644.25,27.865999221801758,126.7249984741211,2.9612998962402344,2.9423999786376953,2219.0,1395.5,142.625,,3.437999963760376,80.7249984741211,1586.199951171875,746.5,84.63999938964844,4.017000198364258,94.19999694824219,135.39999389648438,17.719999313354492
2013-04-10,649.0,27.638999938964844,125.2750015258789,2.9479000568389893,2.8650999069213867,2214.0,1392.75,140.5,,3.4140000343322754,81.2249984741211,1558.300048828125,730.0,85.37000274658203,4.085000038146973,94.63999938964844,136.0500030517578,17.899999618530273
2013-04-11,651.25,27.684999465942383,125.57499694824219,2.8991000652313232,2.8310000896453857,2234.0,1402.0,139.22500610351562,,3.427999973297119,81.5999984741211,1564.300048828125,738.75,84.66000366210938,4.138999938964844,93.51000213623047,136.8000030517578,17.84000015258789
2013-04-12,658.5,26.32200050354004,125.8499984741211,2.871799945831299,2.801800012588501,2261.0,1413.0,137.9250030517578,,3.3489999771118164,82.2249984741211,1501.0,753.0,85.58000183105469,4.2220001220703125,91.29000091552734,135.25,18.030000686645508
2013-04-15,646.75,23.354999542236328,125.05000305175781,2.829200029373169,2.7576000690460205,2243.0,1395.0,136.60000610351562,,3.2799999713897705,86.2750015258789,1360.5999755859375,732.5,84.33000183105469,4.13700008392334,88.70999908447266,134.4499969482422,17.790000915527344
2013-04-16,663.25,23.621999740600586,125.375,2.80649995803833,2.7818000316619873,2294.0,1411.5,136.9499969482422,,3.30649995803833,86.80000305175781,1386.800048828125,741.75,83.3499984741211,4.159999847412109,88.72000122070312,135.85000610351562,18.010000228881836
2013-04-17,660.5,23.301000595092773,126.875,2.734600067138672,2.7290000915527344,2299.0,1422.25,136.52499389648438,,3.187999963760376,88.125,1382.199951171875,742.0,84.6500015258789,4.214000225067139,86.68000030517578,136.10000610351562,17.850000381469727
2013-04-18,644.5,23.23900032043457,126.19999694824219,2.779099941253662,2.755500078201294,2310.0,1430.5,134.4499969482422,,3.2044999599456787,87.94999694824219,1392.0,743.75,83.4800033569336,4.401000022888184,87.7300033569336,138.89999389648438,17.690000534057617
2013-04-19,652.0,22.954999923706055,126.3499984741211,2.787600040435791,2.77239990234375,2319.0,1428.25,134.02499389648438,,3.1514999866485596,87.8499984741211,1395.300048828125,746.0,83.4800033569336,4.4079999923706055,88.01000213623047,141.64999389648438,17.969999313354492
2013-04-22,645.75,23.31999969482422,125.9749984741211,2.8094000816345215,2.769399881362915,2299.0,1417.25,133.625,,3.131999969482422,87.57499694824219,1421.0,739.5,84.33000183105469,4.267000198364258,88.76000213623047,142.5,17.8700008392334
2013-04-23,638.5,22.812999725341797,126.19999694824219,2.8117001056671143,2.7190001010894775,2316.0,1419.75,133.75,,3.0940001010894775,87.82499694824219,1408.5999755859375,737.25,82.68000030517578,4.23799991607666,89.18000030517578,137.5500030517578,17.739999771118164
2013-04-24,639.5,22.82900047302246,126.92500305175781,2.8413000106811523,2.7474000453948975,2322.0,1404.0,133.75,,3.1579999923706055,88.5999984741211,1423.4000244140625,739.0,81.0999984741211,4.165999889373779,91.43000030517578,138.39999389648438,17.399999618530273
2013-04-25,645.25,24.139999389648438,127.5999984741211,2.901700019836426,2.811800003051758,2359.0,1423.5,134.02499389648438,,3.23799991607666,88.9749984741211,1461.800048828125,763.75,81.33000183105469,4.166999816894531,93.63999938964844,137.1999969482422,17.40999984741211
2013-04-26,644.0,23.757999420166016,127.8499984741211,2.90120005607605,2.83489990234375,2364.0,1430.75,141.8000030517578,,3.184999942779541,89.3499984741211,1453.5999755859375,756.5,82.25,4.151000022888184,93.0,133.89999389648438,17.360000610351562
2013-04-29,684.0,24.121999740600586,127.69999694824219,2.900700092315674,2.827500104904175,2335.0,1471.75,140.4250030517578,,3.2255001068115234,89.30000305175781,1467.4000244140625,780.75,83.5999984741211,4.392000198364258,94.5,133.60000610351562,17.489999771118164
2013-04-30,683.25,24.143999099731445,128.39999389648438,2.8733999729156494,2.8008999824523926,2368.0,1467.75,139.5500030517578,,3.1875,90.0999984741211,1472.199951171875,798.0,85.52999877929688,4.3429999351501465,93.45999908447266,134.9499969482422,17.670000076293945
2013-05-01,681.75,23.30500030517578,122.4749984741211,2.7888998985290527,2.7193000316619873,2415.0,1437.5,139.5,,3.0824999809265137,90.9000015258789,1446.300048828125,794.25,82.08999633789062,4.326000213623047,91.02999877929688,134.5,17.329999923706055
2013-05-02,697.5,23.790000915527344,123.6500015258789,2.8554999828338623,2.780600070953369,2414.0,1441.0,140.60000610351562,,3.1045000553131104,91.30000305175781,1467.699951171875,802.25,83.83000183105469,4.025000095367432,93.98999786376953,138.9499969482422,17.600000381469727
2013-05-03,699.5,23.975000381469727,121.82499694824219,2.884399890899658,2.8254001140594482,2404.0,1455.0,138.77499389648438,,3.313499927520752,91.4000015258789,1464.300048828125,790.0,84.72000122070312,4.040999889373779,95.61000061035156,140.3000030517578,17.530000686645508
2013-05-06,678.75,23.917999267578125,121.30000305175781,2.9202001094818115,2.8657000064849854,2390.0,1444.5,138.39999389648438,,3.309999942779541,91.05000305175781,1468.0999755859375,768.75,85.30999755859375,4.011000156402588,96.16000366210938,141.35000610351562,17.809999465942383
2013-05-07,676.5,23.770999908447266,120.82499694824219,2.9277000427246094,2.833400011062622,2384.0,1463.5,136.875,,3.30049991607666,91.44999694824219,1449.0,769.75,86.01000213623047,3.9200000762939453,95.62000274658203,142.3000030517578,17.639999389648438
2013-05-08,675.0,23.892000198364258,120.19999694824219,2.9147000312805176,2.853800058364868,2379.0,1479.0,135.60000610351562,,3.371000051498413,91.9749984741211,1473.9000244140625,771.75,86.19999694824219,3.9779999256134033,96.62000274658203,144.14999389648438,17.469999313354492
2013-05-09,694.5,23.878999710083008,120.55000305175781,2.9365999698638916,2.8850998878479004,2336.0,1491.25,135.75,,3.3415000438690186,92.0,1468.800048828125,792.0,87.91999816894531,3.9830000400543213,96.38999938964844,145.8000030517578,17.469999313354492
2013-05-10,687.75,23.631999969482422,120.44999694824219,2.9061999320983887,2.860300064086914,2298.0,1488.25,135.375,,3.3559999465942383,92.0,1436.800048828125,771.5,86.4800033569336,3.9100000858306885,96.04000091552734,143.8000030517578,17.43000030517578
2013-05-13,718.0,23.670000076293945,120.57499694824219,2.8910000324249268,2.821000099182129,2315.0,1521.0,134.85000610351562,,3.361999988555908,91.92500305175781,1434.5,760.5,86.04000091552734,3.924999952316284,95.16999816894531,144.5500030517578,17.25
2013-05-14,706.75,23.354999542236328,120.7750015258789,2.872999906539917,2.837599992752075,2342.0,1524.5,135.5,,3.2904999256134033,92.0,1424.699951171875,760.0,86.91999816894531,4.02400016784668,94.20999908447266,141.64999389648438,17.020000457763672
2013-05-15,650.75,22.64299964904785,120.0,2.8801000118255615,2.867000102996826,2333.0,1412.75,135.0749969482422,,3.2669999599456787,91.92500305175781,1396.5,751.75,86.44999694824219,4.070000171661377,94.30000305175781,138.0,16.950000762939453
2013-05-16,641.5,22.64299964904785,119.9000015258789,2.9086999893188477,2.882200002670288,2294.0,1427.5,135.02499389648438,,3.2920000553131104,92.875,1387.0999755859375,743.5,86.02999877929688,3.931999921798706,95.16000366210938,138.35000610351562,16.829999923706055
2013-05-17,652.75,22.339000701904297,119.4000015258789,2.937000036239624,2.906899929046631,2300.0,1448.5,133.89999389648438,,3.321000099182129,91.5250015258789,1364.9000244140625,737.25,86.41000366210938,4.054999828338623,96.0199966430664,135.60000610351562,16.889999389648438
2013-05-20,649.5,22.56800079345703,120.125,2.9507999420166016,2.905600070953369,2301.0,1464.5,132.52499389648438,,3.3570001125335693,92.07499694824219,1384.300048828125,745.0,85.77999877929688,4.090000152587891,96.70999908447266,133.85000610351562,16.809999465942383
2013-05-21,640.0,22.441999435424805,121.0999984741211,2.928999900817871,2.8457999229431152,2345.0,1478.25,131.89999389648438,,3.3389999866485596,92.4000015258789,1377.800048828125,738.5,83.86000061035156,4.191999912261963,96.16000366210938,132.6999969482422,16.860000610351562
2013-05-22,658.5,22.45800018310547,120.0,2.8736000061035156,2.8194000720977783,2317.0,1494.25,131.625,,3.377500057220459,94.55000305175781,1367.5999755859375,743.25,83.41999816894531,4.185999870300293,94.27999877929688,128.4499969482422,16.649999618530273
2013-05-23,662.0,22.493999481201172,119.125,2.859999895095825,2.8280999660491943,2283.0,1499.5,131.625,,3.299499988555908,94.19999694824219,1392.0,754.5,81.77999877929688,4.261000156402588,94.25,130.0500030517578,16.760000228881836
2013-05-24,657.25,22.48200035095215,120.57499694824219,2.8568999767303467,2.8389999866485596,2246.0,1476.25,144.5500030517578,,3.2915000915527344,94.875,1386.800048828125,745.75,81.48999786376953,4.236999988555908,94.1500015258789,127.25,16.84000015258789
2013-05-28,666.5,22.18000030517578,120.75,2.906599998474121,2.852799892425537,2205.0,1509.25,145.47500610351562,,3.311500072479248,94.69999694824219,1379.0999755859375,743.5,81.41999816894531,4.173999786376953,95.01000213623047,126.44999694824219,16.719999313354492
2013-05-29,665.0,22.44499969482422,121.375,2.869499921798706,2.803100109100342,2210.0,1501.75,145.625,,3.2909998893737793,94.7249984741211,1391.300048828125,747.75,80.69999694824219,4.1479997634887695,93.12999725341797,127.5999984741211,16.670000076293945
2013-05-30,654.25,22.673999786376953,120.3499984741211,2.843100070953369,2.8125,2211.0,1495.75,144.1750030517578,,3.310499906539917,95.32499694824219,1411.5,746.0,80.12999725341797,4.0229997634887695,93.61000061035156,125.8499984741211,16.649999618530273
2013-05-31,662.0,22.22800064086914,121.30000305175781,2.79229998588562,2.7792000770568848,2191.0,1510.0,144.3249969482422,,3.2890000343322754,95.625,1392.5999755859375,751.0,79.36000061035156,3.9839999675750732,91.97000122070312,127.05000305175781,16.549999237060547
2013-06-03,655.75,22.71500015258789,120.7249984741211,2.833400011062622,2.785099983215332,2246.0,1532.5,144.4250030517578,,3.3269999027252197,95.82499694824219,1411.699951171875,751.5,82.36000061035156,3.990999937057495,93.44999694824219,129.0,16.43000030517578
2013-06-04,660.5,22.399999618530273,120.94999694824219,2.8649001121520996,2.81820011138916,2283.0,1528.75,145.5749969482422,,3.365000009536743,96.5250015258789,1397.0999755859375,750.75,84.55999755859375,3.997999906539917,93.30999755859375,127.6500015258789,16.3799991607666
2013-06-05,660.75,22.46500015258789,120.25,2.8554000854492188,2.822999954223633,2308.0,1532.0,144.60000610351562,,3.367000102996826,96.6500015258789,1398.4000244140625,743.25,83.5199966430664,4.000999927520752,93.73999786376953,127.44999694824219,16.3799991607666
